,Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Expected Lifetime (yrs.)
4757,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4758,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4759,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4760,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4761,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4762,442.0,445.0,0.00022,53.2,93.5,260.0,4.0
4763,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4764,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4765,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4766,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4767,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4768,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4769,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4770,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4771,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4772,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4773,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4774,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4775,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4776,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4777,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4778,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4779,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4780,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4781,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4782,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4783,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4784,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4785,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4786,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4787,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4788,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4789,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4790,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4791,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4792,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4793,443.0,446.0,0.00022,53.2,93.5,260.0,4.0
4794,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4795,538.0,542.0,0.000289,53.2,95.4,260.0,4.0
4796,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4797,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4798,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4799,341.0,343.0,0.000149,53.2,91.5,260.0,4.0
4800,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4801,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4802,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4803,299.0,300.0,7.5e-05,53.2,91.5,260.0,4.0
4804,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4805,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4806,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4807,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4808,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4809,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4810,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4811,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4812,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4813,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4814,351.0,353.0,0.000149,53.2,91.5,260.0,4.0
4815,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4816,354.0,356.0,0.000149,53.2,91.5,260.0,4.0
4817,352.0,353.0,7.44e-05,53.2,91.5,260.0,4.0
4818,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4819,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4820,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4821,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4822,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4823,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4824,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4825,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4826,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4827,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4828,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4829,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4830,353.0,354.0,7.44e-05,53.2,91.5,260.0,4.0
4831,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4832,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4833,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4834,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4835,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4836,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4837,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4838,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4839,352.0,354.0,0.000149,53.2,91.5,260.0,4.0
4840,352.0,353.0,7.44e-05,53.2,91.5,260.0,4.0
4841,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4842,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4843,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4844,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4845,338.0,340.0,0.000149,53.2,91.5,260.0,4.0
4846,353.0,355.0,0.000149,53.2,91.5,260.0,4.0
4847,349.0,350.0,7.44e-05,53.2,91.5,260.0,4.0
4848,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4849,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4850,352.0,354.0,0.000149,53.2,91.5,260.0,4.0
4851,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4852,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4853,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4854,355.0,356.0,7.43e-05,53.2,91.5,260.0,4.0
4855,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4856,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4857,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4858,349.0,351.0,0.000149,53.2,91.5,260.0,4.0
4859,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4860,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4861,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4862,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4863,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4864,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4865,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4866,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4867,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4868,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4869,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4870,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4871,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4872,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4873,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4874,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4875,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4876,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4877,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4878,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4879,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4880,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4881,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4882,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4883,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4884,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4885,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4886,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4887,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4888,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4889,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4890,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4891,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4892,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4893,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4894,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4895,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4896,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4897,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4898,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4899,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4900,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4901,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4902,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4903,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4904,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4905,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4906,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4907,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4908,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4909,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4910,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4911,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4912,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4913,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4914,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4915,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4916,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4917,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4918,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4919,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4920,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4921,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4922,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4923,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4924,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4925,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4926,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4927,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4928,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4929,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4930,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4931,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4932,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4933,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4934,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4935,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4936,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4937,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4938,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4939,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4940,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4941,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4942,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4943,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4944,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4945,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4946,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4947,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4948,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4949,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4950,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4951,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4952,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4953,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4954,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4955,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4956,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4957,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4958,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4959,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4960,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4961,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4962,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4963,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4964,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4965,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4966,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4967,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4968,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4969,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4970,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4971,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4972,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4973,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4974,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4975,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4976,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4977,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4978,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4979,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4980,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4981,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4982,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4983,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4984,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4985,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4986,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4987,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4988,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4989,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4990,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4991,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4992,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4993,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4994,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4995,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4996,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4997,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4998,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
4999,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5000,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5001,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5002,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5003,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5004,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5005,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5006,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5007,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5008,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5009,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5010,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5011,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5012,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5013,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5014,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5015,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5016,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5017,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5018,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5019,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5020,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5021,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5022,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5023,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5024,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5025,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5026,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5027,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5028,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5029,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5030,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5031,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5032,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5033,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5034,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5035,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5036,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5037,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5038,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5039,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5040,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5041,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5042,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5043,548.0,551.0,0.000217,53.0,95.7,227.0,4.0
5044,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5045,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5046,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5047,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5048,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5049,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5050,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5051,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5052,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5053,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5054,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5055,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5056,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5057,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5058,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5059,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5060,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5061,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5062,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5063,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5064,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5065,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5066,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5067,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5068,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5069,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5070,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5071,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5072,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5073,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5074,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5075,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5076,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5077,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5078,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5079,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5080,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5081,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5082,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5083,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5084,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5085,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5086,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5087,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5088,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5089,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5090,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5091,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5092,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5093,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5094,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5095,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5096,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5097,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5098,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5099,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5100,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5101,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5102,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5103,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5104,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5105,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5106,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5107,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5108,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5109,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5110,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5111,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5112,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5113,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5114,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5115,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5116,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5117,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5118,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5119,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5120,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5121,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5122,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5123,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5124,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5125,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5126,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5127,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5128,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5129,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5130,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5131,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5132,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5133,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5134,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5135,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5136,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5137,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5138,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5139,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5140,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5141,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5142,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5143,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5144,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5145,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5146,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5147,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5148,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5149,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5150,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5151,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5152,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5153,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5154,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5155,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5156,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5157,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5158,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5159,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5160,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5161,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5162,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5163,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5164,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5165,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5166,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5167,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5168,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5169,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5170,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5171,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5172,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5173,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5174,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5175,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5176,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5177,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5178,538.0,541.0,0.000217,53.2,95.4,260.0,4.0
5179,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5180,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5181,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5182,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5183,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5184,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5185,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5186,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5187,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5188,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
5189,348.0,351.0,0.000223,53.2,91.5,260.0,4.0
