,Class,Launch_Date,LV_Type,price_per_kg,max_mass
15256,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15257,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15258,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15259,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15260,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15261,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15262,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15263,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15264,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15265,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15266,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15267,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15268,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15269,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15270,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15271,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15272,Medium,2022-01-06,Falcon 9,0.006235827664399092,0.3561355570212632
15273,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15274,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15275,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15276,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15277,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15278,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15279,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15280,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15281,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15282,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15283,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15284,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15285,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15286,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15287,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15288,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15289,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15290,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15291,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15292,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15293,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15294,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15295,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15296,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15297,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15298,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15299,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15300,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15301,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15302,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15303,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15304,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15305,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15306,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15307,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15308,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15309,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15310,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15311,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15312,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15313,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15314,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15315,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15316,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15317,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15318,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15319,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15320,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15321,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15322,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15323,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15324,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15325,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15326,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15327,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15328,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15329,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15330,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15331,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15332,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15333,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15334,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15335,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15336,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15337,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15338,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15339,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15340,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15341,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15342,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15343,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15344,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15345,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
15346,Medium,2022-01-13,Falcon 9,0.006235827664399092,0.3561355570212632
