,price_per_kg,max_mass,Max Cost
2924,0.09467120181405897,0.04990734633625427,0.08660652031524013
2925,0.07596371882086168,0.021640126888407298,0.0296948714620755
2927,0.20578231292517007,0.027293570777976693,0.10207272496777875
2928,0.07596371882086168,0.021640126888407298,0.0296948714620755
2929,0.07596371882086168,0.021640126888407298,0.0296948714620755
2930,0.07596371882086168,0.021640126888407298,0.0296948714620755
2931,0.07596371882086168,0.021640126888407298,0.0296948714620755
2932,0.07596371882086168,0.021640126888407298,0.0296948714620755
2933,0.07596371882086168,0.021640126888407298,0.0296948714620755
2934,0.07596371882086168,0.021640126888407298,0.0296948714620755
2935,0.07596371882086168,0.021640126888407298,0.0296948714620755
2937,0.07596371882086168,0.021640126888407298,0.0296948714620755
2938,0.037981859410430835,0.3278683375734162,0.2558473663081831
2939,0.037981859410430835,0.3278683375734162,0.2558473663081831
2940,0.09297052154195012,0.12057539495587173,0.2066778749362366
2941,0.11054421768707484,0.2260278275071453,0.4559889285638826
2943,0.07596371882086168,0.021640126888407298,0.0296948714620755
2944,0.08049886621315193,0.056188950657998046,0.08363341110705307
2945,0.0391156462585034,0.06247055497974182,0.047941008683893595
2946,0.09297052154195012,0.12057539495587173,0.2066778749362366
2947,0.11054421768707484,0.2260278275071453,0.4559889285638826
2948,0.11054421768707484,0.2260278275071453,0.4559889285638826
2949,0.11054421768707484,0.2260278275071453,0.4559889285638826
2950,0.11054421768707484,0.2260278275071453,0.4559889285638826
2951,0.11054421768707484,0.2260278275071453,0.4559889285638826
2952,0.11054421768707484,0.2260278275071453,0.4559889285638826
2953,0.11054421768707484,0.2260278275071453,0.4559889285638826
2954,0.11054421768707484,0.2260278275071453,0.4559889285638826
2955,0.07596371882086168,0.021640126888407298,0.0296948714620755
2956,0.20578231292517007,0.027293570777976693,0.10207272496777875
2957,0.09297052154195012,0.12057539495587173,0.2066778749362366
2958,0.07596371882086168,0.021640126888407298,0.0296948714620755
2959,0.07596371882086168,0.021640126888407298,0.0296948714620755
2960,0.0391156462585034,0.06247055497974182,0.047941008683893595
2961,0.09297052154195012,0.12057539495587173,0.2066778749362366
2962,0.09297052154195012,0.12057539495587173,0.2066778749362366
2963,0.09297052154195012,0.12057539495587173,0.2066778749362366
2964,0.15873015873015872,0.08759697226671692,0.24973513671774777
2965,0.08049886621315193,0.056188950657998046,0.08363341110705307
2966,0.07596371882086168,0.021640126888407298,0.0296948714620755
2967,0.07596371882086168,0.021640126888407298,0.0296948714620755
2968,0.20578231292517007,0.027293570777976693,0.10207272496777875
2969,0.07596371882086168,0.021640126888407298,0.0296948714620755
2970,0.09297052154195012,0.12057539495587173,0.2066778749362366
2971,0.09467120181405897,0.04990734633625427,0.08660652031524013
2972,0.037981859410430835,0.3278683375734162,0.2558473663081831
2973,0.037981859410430835,0.3278683375734162,0.2558473663081831
2974,0.09297052154195012,0.12057539495587173,0.2066778749362366
2975,0.09297052154195012,0.12057539495587173,0.2066778749362366
2976,0.07596371882086168,0.021640126888407298,0.0296948714620755
2978,0.07596371882086168,0.021640126888407298,0.0296948714620755
2979,0.040249433106575964,0.0721599296460316,0.057186623725109645
2980,0.09297052154195012,0.12057539495587173,0.2066778749362366
2982,0.08049886621315193,0.056188950657998046,0.08363341110705307
2983,0.663265306122449,0.0,0.017782815126938183
2984,0.09297052154195012,0.12057539495587173,0.2066778749362366
2986,0.037981859410430835,0.3278683375734162,0.2558473663081831
2987,0.09297052154195012,0.12057539495587173,0.2066778749362366
2988,0.11054421768707484,0.2260278275071453,0.4559889285638826
2989,0.11054421768707484,0.2260278275071453,0.4559889285638826
2990,0.11054421768707484,0.2260278275071453,0.4559889285638826
2991,0.09297052154195012,0.12057539495587173,0.2066778749362366
2992,0.09297052154195012,0.12057539495587173,0.2066778749362366
2993,0.09297052154195012,0.12057539495587173,0.2066778749362366
2994,0.09297052154195012,0.12057539495587173,0.2066778749362366
2995,0.07596371882086168,0.021640126888407298,0.0296948714620755
2996,0.09297052154195012,0.12057539495587173,0.2066778749362366
2997,0.09297052154195012,0.12057539495587173,0.2066778749362366
2998,0.09297052154195012,0.12057539495587173,0.2066778749362366
2999,0.20578231292517007,0.027293570777976693,0.10207272496777875
3000,0.040249433106575964,0.0721599296460316,0.057186623725109645
3001,0.0391156462585034,0.06247055497974182,0.047941008683893595
3002,0.0391156462585034,0.06247055497974182,0.047941008683893595
3003,0.08049886621315193,0.056188950657998046,0.08363341110705307
3004,0.09297052154195012,0.12057539495587173,0.2066778749362366
3005,0.037981859410430835,0.3278683375734162,0.2558473663081831
3006,0.07596371882086168,0.021640126888407298,0.0296948714620755
3007,0.09297052154195012,0.12057539495587173,0.2066778749362366
3008,0.09297052154195012,0.12057539495587173,0.2066778749362366
3010,0.09297052154195012,0.12057539495587173,0.2066778749362366
3011,0.09297052154195012,0.12057539495587173,0.2066778749362366
3012,0.08049886621315193,0.056188950657998046,0.08363341110705307
3013,0.0391156462585034,0.06247055497974182,0.047941008683893595
3014,0.09297052154195012,0.12057539495587173,0.2066778749362366
3015,0.07596371882086168,0.021640126888407298,0.0296948714620755
3016,0.08049886621315193,0.056188950657998046,0.08363341110705307
3019,0.07596371882086168,0.021640126888407298,0.0296948714620755
3020,0.07596371882086168,0.021640126888407298,0.0296948714620755
3021,0.07596371882086168,0.021640126888407298,0.0296948714620755
3022,0.07596371882086168,0.021640126888407298,0.0296948714620755
3023,0.07596371882086168,0.021640126888407298,0.0296948714620755
3024,0.07596371882086168,0.021640126888407298,0.0296948714620755
3025,0.07596371882086168,0.021640126888407298,0.0296948714620755
3026,0.07596371882086168,0.021640126888407298,0.0296948714620755
3027,0.09297052154195012,0.12057539495587173,0.2066778749362366
3028,0.07596371882086168,0.021640126888407298,0.0296948714620755
3029,0.037981859410430835,0.3278683375734162,0.2558473663081831
3030,0.037981859410430835,0.3278683375734162,0.2558473663081831
3031,0.037981859410430835,0.3278683375734162,0.2558473663081831
3032,0.07596371882086168,0.021640126888407298,0.0296948714620755
3033,0.09297052154195012,0.12057539495587173,0.2066778749362366
3034,0.07596371882086168,0.021640126888407298,0.0296948714620755
3035,0.07596371882086168,0.021640126888407298,0.0296948714620755
3036,0.07596371882086168,0.021640126888407298,0.0296948714620755
3037,0.07596371882086168,0.021640126888407298,0.0296948714620755
3038,0.07596371882086168,0.021640126888407298,0.0296948714620755
3039,0.07596371882086168,0.021640126888407298,0.0296948714620755
3040,0.07596371882086168,0.021640126888407298,0.0296948714620755
3041,0.07596371882086168,0.021640126888407298,0.0296948714620755
3042,0.07596371882086168,0.021640126888407298,0.0296948714620755
3043,0.07596371882086168,0.021640126888407298,0.0296948714620755
3044,0.07596371882086168,0.021640126888407298,0.0296948714620755
3045,0.07596371882086168,0.021640126888407298,0.0296948714620755
3046,0.07596371882086168,0.021640126888407298,0.0296948714620755
3047,0.07596371882086168,0.021640126888407298,0.0296948714620755
3048,0.07596371882086168,0.021640126888407298,0.0296948714620755
3049,0.07596371882086168,0.021640126888407298,0.0296948714620755
3050,0.07596371882086168,0.021640126888407298,0.0296948714620755
3051,0.07596371882086168,0.021640126888407298,0.0296948714620755
3052,0.07596371882086168,0.021640126888407298,0.0296948714620755
3053,0.07596371882086168,0.021640126888407298,0.0296948714620755
3054,0.07596371882086168,0.021640126888407298,0.0296948714620755
3055,0.07596371882086168,0.021640126888407298,0.0296948714620755
3056,0.07596371882086168,0.021640126888407298,0.0296948714620755
3057,0.07596371882086168,0.021640126888407298,0.0296948714620755
3058,0.07596371882086168,0.021640126888407298,0.0296948714620755
3059,0.11054421768707484,0.2260278275071453,0.4559889285638826
3060,0.0391156462585034,0.06247055497974182,0.047941008683893595
3061,0.08049886621315193,0.056188950657998046,0.08363341110705307
3062,0.07596371882086168,0.021640126888407298,0.0296948714620755
3063,0.09297052154195012,0.12057539495587173,0.2066778749362366
3064,0.040249433106575964,0.0721599296460316,0.057186623725109645
3065,0.09297052154195012,0.12057539495587173,0.2066778749362366
3066,0.07596371882086168,0.021640126888407298,0.0296948714620755
3067,0.20578231292517007,0.027293570777976693,0.10207272496777875
3068,0.07596371882086168,0.021640126888407298,0.0296948714620755
3069,0.11054421768707484,0.2260278275071453,0.4559889285638826
3070,0.09297052154195012,0.12057539495587173,0.2066778749362366
3071,0.09297052154195012,0.12057539495587173,0.2066778749362366
3072,0.08049886621315193,0.056188950657998046,0.08363341110705307
3073,0.07596371882086168,0.021640126888407298,0.0296948714620755
3075,0.07596371882086168,0.021640126888407298,0.0296948714620755
3076,0.09297052154195012,0.12057539495587173,0.2066778749362366
3078,0.040249433106575964,0.0721599296460316,0.057186623725109645
3079,0.09297052154195012,0.12057539495587173,0.2066778749362366
3080,0.09297052154195012,0.12057539495587173,0.2066778749362366
3081,0.20578231292517007,0.027293570777976693,0.10207272496777875
3082,0.11054421768707484,0.2260278275071453,0.4559889285638826
3083,0.11054421768707484,0.2260278275071453,0.4559889285638826
3084,0.11054421768707484,0.2260278275071453,0.4559889285638826
3085,0.09297052154195012,0.12057539495587173,0.2066778749362366
3086,0.09297052154195012,0.12057539495587173,0.2066778749362366
3087,0.08049886621315193,0.056188950657998046,0.08363341110705307
3088,0.07596371882086168,0.021640126888407298,0.0296948714620755
3089,0.07596371882086168,0.021640126888407298,0.0296948714620755
3090,0.040249433106575964,0.0721599296460316,0.057186623725109645
3091,0.07596371882086168,0.021640126888407298,0.0296948714620755
3092,0.09297052154195012,0.12057539495587173,0.2066778749362366
3093,0.08049886621315193,0.056188950657998046,0.08363341110705307
3094,0.09297052154195012,0.12057539495587173,0.2066778749362366
3095,0.20578231292517007,0.027293570777976693,0.10207272496777875
3096,0.09297052154195012,0.12057539495587173,0.2066778749362366
3097,0.09297052154195012,0.12057539495587173,0.2066778749362366
3098,0.09297052154195012,0.12057539495587173,0.2066778749362366
3099,0.07596371882086168,0.021640126888407298,0.0296948714620755
3100,0.08049886621315193,0.056188950657998046,0.08363341110705307
3101,0.09297052154195012,0.12057539495587173,0.2066778749362366
3102,0.11054421768707484,0.2260278275071453,0.4559889285638826
3103,0.11054421768707484,0.2260278275071453,0.4559889285638826
3104,0.09297052154195012,0.12057539495587173,0.2066778749362366
3105,0.07596371882086168,0.021640126888407298,0.0296948714620755
3106,0.0391156462585034,0.06247055497974182,0.047941008683893595
3108,0.07596371882086168,0.021640126888407298,0.0296948714620755
3109,0.09297052154195012,0.12057539495587173,0.2066778749362366
3110,0.15873015873015872,0.08759697226671692,0.24973513671774777
3111,0.07596371882086168,0.021640126888407298,0.0296948714620755
3112,0.07596371882086168,0.021640126888407298,0.0296948714620755
3113,0.07596371882086168,0.021640126888407298,0.0296948714620755
3114,0.07596371882086168,0.021640126888407298,0.0296948714620755
3115,0.07596371882086168,0.021640126888407298,0.0296948714620755
3116,0.07596371882086168,0.021640126888407298,0.0296948714620755
3117,0.07596371882086168,0.021640126888407298,0.0296948714620755
3118,0.07596371882086168,0.021640126888407298,0.0296948714620755
3119,0.07596371882086168,0.021640126888407298,0.0296948714620755
3120,0.07596371882086168,0.021640126888407298,0.0296948714620755
3121,0.07596371882086168,0.021640126888407298,0.0296948714620755
3122,0.07596371882086168,0.021640126888407298,0.0296948714620755
3123,0.07596371882086168,0.021640126888407298,0.0296948714620755
3124,0.07596371882086168,0.021640126888407298,0.0296948714620755
3125,0.07596371882086168,0.021640126888407298,0.0296948714620755
3126,0.07596371882086168,0.021640126888407298,0.0296948714620755
3127,0.07596371882086168,0.021640126888407298,0.0296948714620755
3128,0.07596371882086168,0.021640126888407298,0.0296948714620755
3129,0.07596371882086168,0.021640126888407298,0.0296948714620755
3130,0.07596371882086168,0.021640126888407298,0.0296948714620755
3131,0.07596371882086168,0.021640126888407298,0.0296948714620755
3132,0.07596371882086168,0.021640126888407298,0.0296948714620755
3133,0.07596371882086168,0.021640126888407298,0.0296948714620755
3134,0.07596371882086168,0.021640126888407298,0.0296948714620755
3135,0.07596371882086168,0.021640126888407298,0.0296948714620755
3136,0.09297052154195012,0.12057539495587173,0.2066778749362366
3137,0.09297052154195012,0.12057539495587173,0.2066778749362366
3139,0.09297052154195012,0.12057539495587173,0.2066778749362366
3140,0.09297052154195012,0.12057539495587173,0.2066778749362366
3141,0.08049886621315193,0.056188950657998046,0.08363341110705307
3142,0.20578231292517007,0.027293570777976693,0.10207272496777875
3143,0.07596371882086168,0.021640126888407298,0.0296948714620755
3144,0.0391156462585034,0.06247055497974182,0.047941008683893595
3145,0.07596371882086168,0.021640126888407298,0.0296948714620755
3146,0.09297052154195012,0.12057539495587173,0.2066778749362366
3148,0.08049886621315193,0.056188950657998046,0.08363341110705307
3149,0.0391156462585034,0.06247055497974182,0.047941008683893595
3150,0.11054421768707484,0.2260278275071453,0.4559889285638826
3151,0.11054421768707484,0.2260278275071453,0.4559889285638826
3152,0.11054421768707484,0.2260278275071453,0.4559889285638826
3153,0.11054421768707484,0.2260278275071453,0.4559889285638826
3154,0.11054421768707484,0.2260278275071453,0.4559889285638826
3155,0.11054421768707484,0.2260278275071453,0.4559889285638826
3156,0.11054421768707484,0.2260278275071453,0.4559889285638826
3157,0.040249433106575964,0.0721599296460316,0.057186623725109645
3158,0.09297052154195012,0.12057539495587173,0.2066778749362366
3159,0.07596371882086168,0.021640126888407298,0.0296948714620755
3160,0.07596371882086168,0.021640126888407298,0.0296948714620755
3161,0.040249433106575964,0.0721599296460316,0.057186623725109645
3162,0.07596371882086168,0.021640126888407298,0.0296948714620755
3163,0.09297052154195012,0.12057539495587173,0.2066778749362366
3164,0.07596371882086168,0.021640126888407298,0.0296948714620755
3165,0.20578231292517007,0.027293570777976693,0.10207272496777875
3166,0.037981859410430835,0.3278683375734162,0.2558473663081831
3167,0.037981859410430835,0.3278683375734162,0.2558473663081831
3168,0.07596371882086168,0.021640126888407298,0.0296948714620755
3169,0.08049886621315193,0.056188950657998046,0.08363341110705307
3170,0.09297052154195012,0.12057539495587173,0.2066778749362366
3171,0.07596371882086168,0.021640126888407298,0.0296948714620755
3172,0.037981859410430835,0.3278683375734162,0.2558473663081831
3173,0.09297052154195012,0.12057539495587173,0.2066778749362366
3174,0.09297052154195012,0.12057539495587173,0.2066778749362366
3175,0.09297052154195012,0.12057539495587173,0.2066778749362366
3176,0.037981859410430835,0.3278683375734162,0.2558473663081831
3177,0.037981859410430835,0.3278683375734162,0.2558473663081831
3178,0.037981859410430835,0.3278683375734162,0.2558473663081831
3179,0.09297052154195012,0.12057539495587173,0.2066778749362366
3180,0.15873015873015872,0.08759697226671692,0.24973513671774777
3181,0.11054421768707484,0.2260278275071453,0.4559889285638826
3182,0.0391156462585034,0.06247055497974182,0.047941008683893595
3183,0.09297052154195012,0.12057539495587173,0.2066778749362366
3184,0.07596371882086168,0.021640126888407298,0.0296948714620755
3185,0.07596371882086168,0.021640126888407298,0.0296948714620755
3186,0.07596371882086168,0.021640126888407298,0.0296948714620755
3187,0.07596371882086168,0.021640126888407298,0.0296948714620755
3188,0.07596371882086168,0.021640126888407298,0.0296948714620755
3189,0.07596371882086168,0.021640126888407298,0.0296948714620755
3190,0.07596371882086168,0.021640126888407298,0.0296948714620755
3191,0.07596371882086168,0.021640126888407298,0.0296948714620755
3192,0.20578231292517007,0.027293570777976693,0.10207272496777875
3193,0.09297052154195012,0.12057539495587173,0.2066778749362366
3194,0.08049886621315193,0.056188950657998046,0.08363341110705307
3195,0.09297052154195012,0.12057539495587173,0.2066778749362366
3196,0.11054421768707484,0.2260278275071453,0.4559889285638826
3197,0.09297052154195012,0.12057539495587173,0.2066778749362366
3198,0.09297052154195012,0.12057539495587173,0.2066778749362366
3199,0.09297052154195012,0.12057539495587173,0.2066778749362366
3200,0.09297052154195012,0.12057539495587173,0.2066778749362366
3201,0.07596371882086168,0.021640126888407298,0.0296948714620755
3202,0.11281179138321996,0.058513144257043244,0.1202421952110304
3203,0.0391156462585034,0.06247055497974182,0.047941008683893595
3204,0.09297052154195012,0.12057539495587173,0.2066778749362366
3205,0.0391156462585034,0.06247055497974182,0.047941008683893595
3206,0.040249433106575964,0.0721599296460316,0.057186623725109645
3207,0.037981859410430835,0.3278683375734162,0.2558473663081831
3208,0.08049886621315193,0.056188950657998046,0.08363341110705307
3209,0.11054421768707484,0.2260278275071453,0.4559889285638826
3210,0.11054421768707484,0.2260278275071453,0.4559889285638826
3211,0.11054421768707484,0.2260278275071453,0.4559889285638826
3212,0.0391156462585034,0.06247055497974182,0.047941008683893595
3213,0.07596371882086168,0.021640126888407298,0.0296948714620755
3214,0.037981859410430835,0.3278683375734162,0.2558473663081831
3215,0.15873015873015872,0.08759697226671692,0.24973513671774777
3216,0.09297052154195012,0.12057539495587173,0.2066778749362366
3217,0.09297052154195012,0.12057539495587173,0.2066778749362366
3218,0.09297052154195012,0.12057539495587173,0.2066778749362366
3219,0.07596371882086168,0.021640126888407298,0.0296948714620755
3220,0.20578231292517007,0.027293570777976693,0.10207272496777875
3221,0.20578231292517007,0.027293570777976693,0.10207272496777875
3222,0.07596371882086168,0.021640126888407298,0.0296948714620755
3223,0.0391156462585034,0.06247055497974182,0.047941008683893595
3224,0.08049886621315193,0.056188950657998046,0.08363341110705307
3225,0.663265306122449,0.0,0.017782815126938183
3226,0.07596371882086168,0.021640126888407298,0.0296948714620755
3227,0.20578231292517007,0.027293570777976693,0.10207272496777875
3228,0.07596371882086168,0.021640126888407298,0.0296948714620755
3229,0.07596371882086168,0.021640126888407298,0.0296948714620755
3230,0.09297052154195012,0.12057539495587173,0.2066778749362366
3231,0.07596371882086168,0.021640126888407298,0.0296948714620755
3232,0.07596371882086168,0.021640126888407298,0.0296948714620755
3233,0.07596371882086168,0.021640126888407298,0.0296948714620755
3234,0.07596371882086168,0.021640126888407298,0.0296948714620755
3235,0.07596371882086168,0.021640126888407298,0.0296948714620755
3236,0.07596371882086168,0.021640126888407298,0.0296948714620755
3237,0.07596371882086168,0.021640126888407298,0.0296948714620755
3238,0.07596371882086168,0.021640126888407298,0.0296948714620755
3239,0.07596371882086168,0.021640126888407298,0.0296948714620755
3240,0.07596371882086168,0.021640126888407298,0.0296948714620755
3241,0.07596371882086168,0.021640126888407298,0.0296948714620755
3242,0.07596371882086168,0.021640126888407298,0.0296948714620755
3243,0.07596371882086168,0.021640126888407298,0.0296948714620755
3244,0.07596371882086168,0.021640126888407298,0.0296948714620755
3245,0.07596371882086168,0.021640126888407298,0.0296948714620755
3246,0.07596371882086168,0.021640126888407298,0.0296948714620755
3247,0.07596371882086168,0.021640126888407298,0.0296948714620755
3248,0.07596371882086168,0.021640126888407298,0.0296948714620755
3249,0.07596371882086168,0.021640126888407298,0.0296948714620755
3250,0.07596371882086168,0.021640126888407298,0.0296948714620755
3251,0.07596371882086168,0.021640126888407298,0.0296948714620755
3252,0.07596371882086168,0.021640126888407298,0.0296948714620755
3253,0.07596371882086168,0.021640126888407298,0.0296948714620755
3254,0.07596371882086168,0.021640126888407298,0.0296948714620755
3255,0.07596371882086168,0.021640126888407298,0.0296948714620755
3260,0.09297052154195012,0.12057539495587173,0.2066778749362366
3262,0.09297052154195012,0.12057539495587173,0.2066778749362366
3263,0.09297052154195012,0.12057539495587173,0.2066778749362366
3264,0.07596371882086168,0.021640126888407298,0.0296948714620755
3265,0.040249433106575964,0.0721599296460316,0.057186623725109645
3266,0.20578231292517007,0.027293570777976693,0.10207272496777875
3267,0.07596371882086168,0.021640126888407298,0.0296948714620755
3268,0.09297052154195012,0.12057539495587173,0.2066778749362366
3269,0.0391156462585034,0.06247055497974182,0.047941008683893595
3270,0.07596371882086168,0.021640126888407298,0.0296948714620755
3271,0.0391156462585034,0.06247055497974182,0.047941008683893595
3272,0.09297052154195012,0.12057539495587173,0.2066778749362366
3273,0.09297052154195012,0.12057539495587173,0.2066778749362366
3274,0.09297052154195012,0.12057539495587173,0.2066778749362366
3275,0.15873015873015872,0.08759697226671692,0.24973513671774777
3276,0.09297052154195012,0.12057539495587173,0.2066778749362366
3277,0.040249433106575964,0.0721599296460316,0.057186623725109645
3278,0.07596371882086168,0.021640126888407298,0.0296948714620755
3279,0.07596371882086168,0.021640126888407298,0.0296948714620755
3280,0.07596371882086168,0.021640126888407298,0.0296948714620755
3281,0.07596371882086168,0.021640126888407298,0.0296948714620755
3282,0.07596371882086168,0.021640126888407298,0.0296948714620755
3283,0.07596371882086168,0.021640126888407298,0.0296948714620755
3284,0.07596371882086168,0.021640126888407298,0.0296948714620755
3285,0.07596371882086168,0.021640126888407298,0.0296948714620755
3286,0.09297052154195012,0.12057539495587173,0.2066778749362366
3287,0.07596371882086168,0.021640126888407298,0.0296948714620755
3288,0.09297052154195012,0.12057539495587173,0.2066778749362366
3289,0.08049886621315193,0.056188950657998046,0.08363341110705307
3290,0.09297052154195012,0.12057539495587173,0.2066778749362366
3293,0.20578231292517007,0.027293570777976693,0.10207272496777875
3294,0.09297052154195012,0.12057539495587173,0.2066778749362366
3296,0.09297052154195012,0.12057539495587173,0.2066778749362366
3297,0.15873015873015872,0.08759697226671692,0.24973513671774777
3298,0.09297052154195012,0.12057539495587173,0.2066778749362366
3300,0.07596371882086168,0.021640126888407298,0.0296948714620755
3302,0.09467120181405897,0.04990734633625427,0.08660652031524013
3303,0.07596371882086168,0.021640126888407298,0.0296948714620755
3304,0.09297052154195012,0.12057539495587173,0.2066778749362366
3305,0.08049886621315193,0.056188950657998046,0.08363341110705307
3306,0.09297052154195012,0.12057539495587173,0.2066778749362366
3307,0.20578231292517007,0.027293570777976693,0.10207272496777875
3308,0.20578231292517007,0.027293570777976693,0.10207272496777875
3309,0.20578231292517007,0.027293570777976693,0.10207272496777875
3310,0.09297052154195012,0.12057539495587173,0.2066778749362366
3311,0.07596371882086168,0.021640126888407298,0.0296948714620755
3312,0.11054421768707484,0.2260278275071453,0.4559889285638826
3313,0.11054421768707484,0.2260278275071453,0.4559889285638826
3314,0.11054421768707484,0.2260278275071453,0.4559889285638826
3315,0.11054421768707484,0.2260278275071453,0.4559889285638826
3316,0.11054421768707484,0.2260278275071453,0.4559889285638826
3317,0.11054421768707484,0.2260278275071453,0.4559889285638826
3318,0.11054421768707484,0.2260278275071453,0.4559889285638826
3319,0.11054421768707484,0.2260278275071453,0.4559889285638826
3320,0.11054421768707484,0.2260278275071453,0.4559889285638826
3321,0.09297052154195012,0.12057539495587173,0.2066778749362366
3322,0.11054421768707484,0.2260278275071453,0.4559889285638826
3323,0.11054421768707484,0.2260278275071453,0.4559889285638826
3324,0.07596371882086168,0.021640126888407298,0.0296948714620755
3325,0.037981859410430835,0.3278683375734162,0.2558473663081831
3326,0.037981859410430835,0.3278683375734162,0.2558473663081831
3327,0.037981859410430835,0.3278683375734162,0.2558473663081831
3328,0.09297052154195012,0.12057539495587173,0.2066778749362366
3329,0.07596371882086168,0.021640126888407298,0.0296948714620755
3330,0.15873015873015872,0.08759697226671692,0.24973513671774777
3331,0.09297052154195012,0.12057539495587173,0.2066778749362366
3332,0.09297052154195012,0.12057539495587173,0.2066778749362366
3334,0.20578231292517007,0.027293570777976693,0.10207272496777875
3335,0.09297052154195012,0.12057539495587173,0.2066778749362366
3336,0.663265306122449,0.0,0.017782815126938183
3338,0.09297052154195012,0.12057539495587173,0.2066778749362366
3339,0.09297052154195012,0.12057539495587173,0.2066778749362366
3340,0.11281179138321996,0.058513144257043244,0.1202421952110304
3341,0.040249433106575964,0.0721599296460316,0.057186623725109645
3342,0.07596371882086168,0.021640126888407298,0.0296948714620755
3344,0.09297052154195012,0.12057539495587173,0.2066778749362366
3345,0.07596371882086168,0.021640126888407298,0.0296948714620755
3346,0.0391156462585034,0.06247055497974182,0.047941008683893595
3347,0.15873015873015872,0.08759697226671692,0.24973513671774777
3348,0.09297052154195012,0.12057539495587173,0.2066778749362366
3349,0.07596371882086168,0.021640126888407298,0.0296948714620755
3350,0.09297052154195012,0.12057539495587173,0.2066778749362366
3351,0.037981859410430835,0.3278683375734162,0.2558473663081831
3352,0.08049886621315193,0.056188950657998046,0.08363341110705307
3353,0.07596371882086168,0.021640126888407298,0.0296948714620755
3354,0.07596371882086168,0.021640126888407298,0.0296948714620755
3355,0.07596371882086168,0.021640126888407298,0.0296948714620755
3356,0.07596371882086168,0.021640126888407298,0.0296948714620755
3357,0.07596371882086168,0.021640126888407298,0.0296948714620755
3358,0.07596371882086168,0.021640126888407298,0.0296948714620755
3359,0.07596371882086168,0.021640126888407298,0.0296948714620755
3360,0.07596371882086168,0.021640126888407298,0.0296948714620755
3361,0.09297052154195012,0.12057539495587173,0.2066778749362366
3362,0.11054421768707484,0.2260278275071453,0.4559889285638826
3363,0.09297052154195012,0.12057539495587173,0.2066778749362366
3364,0.11054421768707484,0.2260278275071453,0.4559889285638826
3365,0.09297052154195012,0.12057539495587173,0.2066778749362366
3366,0.20578231292517007,0.027293570777976693,0.10207272496777875
3367,0.07596371882086168,0.021640126888407298,0.0296948714620755
3369,0.09297052154195012,0.12057539495587173,0.2066778749362366
3370,0.08049886621315193,0.056188950657998046,0.08363341110705307
3371,0.0391156462585034,0.06247055497974182,0.047941008683893595
3372,0.15873015873015872,0.08759697226671692,0.24973513671774777
3373,0.09297052154195012,0.12057539495587173,0.2066778749362366
3374,0.09297052154195012,0.12057539495587173,0.2066778749362366
3375,0.20578231292517007,0.027293570777976693,0.10207272496777875
3376,0.08049886621315193,0.056188950657998046,0.08363341110705307
3377,0.037981859410430835,0.3278683375734162,0.2558473663081831
3378,0.07596371882086168,0.021640126888407298,0.0296948714620755
3379,0.09467120181405897,0.04990734633625427,0.08660652031524013
3380,0.09297052154195012,0.12057539495587173,0.2066778749362366
3381,0.09297052154195012,0.12057539495587173,0.2066778749362366
3382,0.09297052154195012,0.12057539495587173,0.2066778749362366
3383,0.09297052154195012,0.12057539495587173,0.2066778749362366
3384,0.15873015873015872,0.08759697226671692,0.24973513671774777
3385,0.15873015873015872,0.08759697226671692,0.24973513671774777
3386,0.15873015873015872,0.08759697226671692,0.24973513671774777
3387,0.15873015873015872,0.08759697226671692,0.24973513671774777
3388,0.15873015873015872,0.08759697226671692,0.24973513671774777
3389,0.20578231292517007,0.027293570777976693,0.10207272496777875
3390,0.037981859410430835,0.3278683375734162,0.2558473663081831
3391,0.08049886621315193,0.056188950657998046,0.08363341110705307
3392,0.09297052154195012,0.12057539495587173,0.2066778749362366
3393,0.09297052154195012,0.12057539495587173,0.2066778749362366
3394,0.08049886621315193,0.056188950657998046,0.08363341110705307
3395,0.037981859410430835,0.3278683375734162,0.2558473663081831
3396,0.037981859410430835,0.3278683375734162,0.2558473663081831
3397,0.09297052154195012,0.12057539495587173,0.2066778749362366
3398,0.037981859410430835,0.3278683375734162,0.2558473663081831
3399,0.037981859410430835,0.3278683375734162,0.2558473663081831
3401,0.09297052154195012,0.12057539495587173,0.2066778749362366
3402,0.09297052154195012,0.12057539495587173,0.2066778749362366
3403,0.09297052154195012,0.12057539495587173,0.2066778749362366
3404,0.09297052154195012,0.12057539495587173,0.2066778749362366
3405,0.07596371882086168,0.021640126888407298,0.0296948714620755
3406,0.07596371882086168,0.021640126888407298,0.0296948714620755
3407,0.07596371882086168,0.021640126888407298,0.0296948714620755
3408,0.07596371882086168,0.021640126888407298,0.0296948714620755
3409,0.07596371882086168,0.021640126888407298,0.0296948714620755
3410,0.07596371882086168,0.021640126888407298,0.0296948714620755
3411,0.07596371882086168,0.021640126888407298,0.0296948714620755
3412,0.07596371882086168,0.021640126888407298,0.0296948714620755
3413,0.09297052154195012,0.12057539495587173,0.2066778749362366
3415,0.040249433106575964,0.0721599296460316,0.057186623725109645
3416,0.08049886621315193,0.056188950657998046,0.08363341110705307
3418,0.09297052154195012,0.12057539495587173,0.2066778749362366
3419,0.037981859410430835,0.3278683375734162,0.2558473663081831
3420,0.20578231292517007,0.027293570777976693,0.10207272496777875
