,Longitude,Latitude,Booster_No,Booster_PropMass,Booster_StageMass,Stage1_PropMass,Stage1_StageMass,Stage2_PropMass,Stage2_StageMass,Stage3_PropMass,Stage3_StageMass,Stage4_PropMass,Stage4_StageMass,Fairing_Mass,H2O,H2,CO,CO2,BC,NOx,AI203,Cly
261,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
262,118.1517,35.0594,0,0.0,0.0,20000.0,3000.0,2750.0,250.0,0.0,0.0,0.0,0.0,100.0,7735000.0,227500.0,7234500.0,14491750.0,500500.0,0.0,0.0,0.0
263,111.5,37.8,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
264,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
265,-81.0,28.5,1,44200.0,5100.0,284089.0,21351.0,20800.0,2030.0,0.0,0.0,0.0,0.0,3524.0,131945060.0,4673890.0,100373702.0,185915093.0,6957158.0,0.0,14497600.0,9591400.0
266,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
267,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
268,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
269,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
270,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,5350.0,1000.0,0.0,0.0,1800.0,93737400.0,2716700.0,86079690.0,172493110.0,6015260.0,53500.0,0.0,0.0
271,-52.8,5.2,4,156640.0,15136.0,90100.0,6545.0,21640.0,2710.0,7100.0,1050.0,0.0,0.0,1700.0,94032400.0,2712200.0,85834740.0,172023060.0,6017960.0,71000.0,0.0,0.0
272,-80.54,28.4706,0,0.0,0.0,9250.0,950.0,2100.0,250.0,0.0,0.0,0.0,0.0,44.0,3859000.0,113500.0,3609300.0,7229950.0,249700.0,0.0,0.0,0.0
273,80.4,13.9,6,73200.0,14130.0,138600.0,30100.0,41500.0,5350.0,7625.0,900.0,2250.0,670.0,1125.0,83416350.0,5660625.0,52828225.0,31138100.0,4210800.0,437500.0,71971400.0,47615225.0
274,63.4,45.6,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,0.0,0.0,0.0,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
275,-75.46,37.85,0,0.0,0.0,242200.0,19700.0,24924.0,1392.0,0.0,0.0,0.0,0.0,971.0,89875048.0,3045100.0,82677348.0,157072888.0,5727184.0,0.0,8175072.0,5408508.0
276,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
277,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
278,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
279,111.0,19.6,2,151000.0,12000.0,174000.0,12500.0,18199.0,2740.0,0.0,0.0,0.0,0.0,2500.0,129754542.0,3886965.0,103350000.0,207025000.0,7150000.0,0.0,0.0,0.0
280,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
281,-81.0,28.5,4,176800.0,20400.0,284089.0,21351.0,20800.0,2030.0,0.0,0.0,0.0,0.0,3524.0,171990260.0,7988890.0,130473902.0,200766293.0,9078758.0,0.0,57990400.0,38365600.0
282,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
283,102.0,28.2,0,0.0,0.0,162706.0,10000.0,54667.0,4000.0,0.0,0.0,0.0,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
284,55.333,36.201,0,0.0,0.0,14400.0,2700.0,1500.0,200.0,398.0,133.33333333333334,0.0,0.0,100.0,4921996.0,407450.0,3699646.0,1825376.0,260768.0,0.0,5345744.0,3536666.0
285,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
286,-152.2,57.6,0,0.0,0.0,9250.0,950.0,2100.0,250.0,0.0,0.0,0.0,0.0,44.0,3859000.0,113500.0,3609300.0,7229950.0,249700.0,0.0,0.0,0.0
287,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
288,63.4,45.6,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,0.0,0.0,0.0,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
289,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
290,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,5350.0,1000.0,0.0,0.0,1800.0,93737400.0,2716700.0,86079690.0,172493110.0,6015260.0,53500.0,0.0,0.0
291,111.5,37.8,4,301000.0,24000.0,174000.0,12250.0,65000.0,5750.0,0.0,0.0,0.0,0.0,2800.0,172162000.0,9915000.0,144329000.0,185955000.0,10074000.0,0.0,98728000.0,65317000.0
292,100.3,41.3,0,0.0,0.0,35000.0,4770.0,6237.0,795.0,3915.0,403.5,776.1,152.55,300.0,13870286.2,1148202.5,10425678.7,5143947.2,734849.6,0.0,15064416.799999999,9966397.7
293,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
294,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
295,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
296,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,21640.0,2710.0,0.0,0.0,0.0,0.0,1000.0,91249200.0,2683800.0,85344840.0,170958060.0,5904360.0,0.0,0.0,0.0
297,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
298,102.0,28.2,4,164400.0,14200.0,186200.0,11200.0,41000.0,3924.0,18196.5,2770.0,0.0,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
299,111.5,37.8,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
300,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
301,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
302,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
303,100.3,41.3,0,0.0,0.0,162706.0,10000.0,54667.0,4000.0,0.0,0.0,0.0,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
304,40.6,62.8,0,0.0,0.0,128800.0,10150.0,25700.0,2355.0,2000.0,1000.0,0.0,0.0,655.0,53314000.0,1553000.0,49269000.0,98716500.0,3431000.0,20000.0,0.0,0.0
305,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
307,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
308,111.5,37.8,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
309,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
310,111.0,19.6,4,301000.0,24000.0,174000.0,12250.0,65000.0,5750.0,0.0,0.0,0.0,0.0,2800.0,183600000.0,5400000.0,171720000.0,343980000.0,11880000.0,0.0,0.0,0.0
311,100.3,41.3,0,0.0,0.0,14356.0,1744.0,8776.0,974.0,2618.0,282.0,1050.0,300.0,1756.0,8093600.0,670000.0,6083600.0,3001600.0,428800.0,0.0,8790400.0,5815600.0
312,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
313,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
314,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
315,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,0.0,0.0,0.0,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
316,-81.0,28.5,2,88400.0,10200.0,284089.0,22825.0,20830.0,2030.0,0.0,0.0,0.0,0.0,0.0,145325200.0,5779940.0,110407102.0,190865493.0,7664358.0,0.0,28995200.0,19182800.0
317,100.3,41.3,0,0.0,0.0,162706.0,10000.0,54667.0,4000.0,1350.0,2500.0,0.0,0.0,800.0,85739416.0,874892.0,15091887.0,32808450.0,3499568.0,2187230.0,0.0,0.0
318,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
319,102.0,28.2,0,0.0,0.0,162706.0,10000.0,54667.0,4000.0,0.0,0.0,0.0,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
320,63.4,45.6,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,0.0,0.0,0.0,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
321,100.3,41.3,4,157200.0,12400.0,186750.0,11000.0,88750.0,5500.0,0.0,0.0,0.0,0.0,6000.0,169618400.0,1730800.0,29856300.0,64905000.0,6923200.0,4327000.0,0.0,0.0
322,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
323,-80.54,28.4706,0,0.0,0.0,9250.0,950.0,2100.0,250.0,0.0,0.0,0.0,0.0,44.0,3859000.0,113500.0,3609300.0,7229950.0,249700.0,0.0,0.0,0.0
324,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
325,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
326,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
328,100.3,41.3,0,0.0,0.0,16000.0,621.0,8000.0,686.0,3000.0,183.0,1000.0,200.0,1756.0,8546000.0,679000.0,6198000.0,3174000.0,448000.0,10000.0,8856000.0,5859000.0
329,-52.8,5.2,2,480000.0,31000.0,170000.0,14700.0,14900.0,4540.0,0.0,0.0,0.0,0.0,2675.0,340584200.0,18471500.0,108960000.0,53760000.0,7680000.0,0.0,157440000.0,104160000.0
330,102.0,28.2,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
331,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
332,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
333,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
334,80.4,13.9,0,0.0,0.0,138600.0,30100.0,41500.0,5350.0,7625.0,900.0,1850.0,670.0,1125.0,61153150.0,3829025.0,36184225.0,22879700.0,3033200.0,433500.0,47961800.0,31730825.0
335,-81.0,28.5,4,176800.0,20400.0,284089.0,21351.0,20800.0,2030.0,0.0,0.0,0.0,0.0,3524.0,171990260.0,7988890.0,130473902.0,200766293.0,9078758.0,0.0,57990400.0,38365600.0
336,118.1517,35.0594,0,0.0,0.0,20000.0,3000.0,2750.0,250.0,0.0,0.0,0.0,0.0,100.0,7735000.0,227500.0,7234500.0,14491750.0,500500.0,0.0,0.0,0.0
337,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,25400.0,2355.0,5350.0,1000.0,0.0,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
338,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
339,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
340,102.0,28.2,4,164400.0,14200.0,186200.0,11200.0,41000.0,3924.0,18196.5,2770.0,0.0,0.0,1500.0,172759097.0,2203277.5,27020400.0,58740000.0,6265600.0,3916000.0,0.0,0.0
341,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
342,-52.8,5.2,0,0.0,0.0,141634.0,13393.0,36239.0,4238.0,10567.0,1433.0,740.0,698.0,860.0,57198960.0,4713960.0,42826940.0,21216280.0,3026880.0,7400.0,61808320.0,40891480.0
343,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
344,111.5,37.8,0,0.0,0.0,162706.0,10000.0,54667.0,4000.0,0.0,0.0,0.0,0.0,800.0,85210216.0,869492.0,14998737.0,32605950.0,3477968.0,2173730.0,0.0,0.0
345,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
346,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
347,111.0,19.6,4,574000.0,49000.0,158250.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,362588500.0,11278750.0,182532000.0,365638000.0,12628000.0,0.0,0.0,0.0
348,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
349,100.3,41.3,0,0.0,0.0,141634.0,13393.0,36239.0,4238.0,10567.0,1433.0,740.0,698.0,860.0,57132360.0,4729500.0,42943860.0,21188160.0,3026880.0,0.0,62051040.0,41052060.0
350,102.0,28.2,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
351,40.6,62.8,0,0.0,0.0,119000.0,9300.0,25400.0,2355.0,900.0,890.0,0.0,0.0,1000.0,49448800.0,1447600.0,45981300.0,92117800.0,3191200.0,9000.0,0.0,0.0
352,111.5,37.8,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
353,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
354,-81.0,28.5,2,88400.0,10200.0,284089.0,21054.0,20800.0,2028.0,0.0,0.0,0.0,0.0,2305.0,145293460.0,5778890.0,110407102.0,190865493.0,7664358.0,0.0,28995200.0,19182800.0
355,100.3,41.3,4,157200.0,12400.0,186750.0,11000.0,88750.0,5500.0,0.0,0.0,0.0,0.0,6000.0,169618400.0,1730800.0,29856300.0,64905000.0,6923200.0,4327000.0,0.0,0.0
356,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
357,80.4,13.9,0,0.0,0.0,87000.0,10500.0,7700.0,2650.0,4500.0,1450.0,50.0,150.0,90.0,29978000.0,2480200.0,22521850.0,11117900.0,1588000.0,500.0,32537600.0,21526400.0
358,100.3,41.3,0,0.0,0.0,12750.0,1240.0,12750.0,1376.0,1890.0,684.0,166.0,71.0,57.0,8336852.0,685414.0,6228984.0,3092580.0,440896.0,1660.0,8983920.0,5943630.0
359,63.4,45.6,4,156640.0,15136.0,90100.0,6545.0,25400.0,2355.0,5350.0,1000.0,0.0,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
360,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
361,111.5,37.8,0,0.0,0.0,76000.0,7530.0,15075.0,1490.0,480.0,520.0,0.0,0.0,1500.0,31128700.0,915550.0,29114490.0,58320535.0,2014210.0,0.0,0.0,0.0
362,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
363,102.0,28.2,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
364,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
365,102.0,28.2,0,0.0,0.0,16000.0,621.0,8000.0,686.0,3000.0,183.0,1000.0,200.0,1756.0,8546000.0,679000.0,6198000.0,3174000.0,448000.0,10000.0,8856000.0,5859000.0
366,111.5,37.8,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
367,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
368,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
369,100.3,41.3,0,0.0,0.0,183200.0,9500.0,35550.0,4000.0,14000.0,2000.0,0.0,0.0,1800.0,91238000.0,931000.0,16059750.0,34912500.0,3724000.0,2327500.0,0.0,0.0
370,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
371,100.3,41.3,0,0.0,0.0,16000.0,621.0,8000.0,686.0,3000.0,183.0,1000.0,200.0,1756.0,8546000.0,679000.0,6198000.0,3174000.0,448000.0,10000.0,8856000.0,5859000.0
372,102.0,28.2,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
373,-52.8,5.2,2,480000.0,31000.0,170000.0,14700.0,14900.0,4540.0,0.0,0.0,0.0,0.0,2675.0,340584200.0,18471500.0,108960000.0,53760000.0,7680000.0,0.0,157440000.0,104160000.0
374,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
375,111.0,19.6,4,301000.0,24000.0,174000.0,12250.0,65000.0,5750.0,18200.0,2740.0,0.0,0.0,2500.0,202855600.0,6037000.0,171720000.0,343980000.0,11880000.0,0.0,0.0,0.0
376,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
377,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
378,100.3,41.3,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
379,63.4,45.6,4,156640.0,15136.0,90100.0,6545.0,22790.0,2410.0,0.0,0.0,0.0,0.0,1000.0,91640200.0,2695300.0,85710540.0,171690610.0,5929660.0,0.0,0.0,0.0
380,-120.6,34.7,2,406000.0,54400.0,203000.0,27200.0,27200.0,3420.0,0.0,0.0,0.0,0.0,3550.0,673099600.0,22267000.0,0.0,0.0,0.0,0.0,0.0,0.0
381,111.5,37.8,0,0.0,0.0,16000.0,621.0,8000.0,686.0,3000.0,183.0,1000.0,200.0,1756.0,8546000.0,679000.0,6198000.0,3174000.0,448000.0,10000.0,8856000.0,5859000.0
382,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
383,102.0,28.2,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
384,111.5,37.8,0,0.0,0.0,76000.0,7530.0,15075.0,1490.0,480.0,520.0,0.0,0.0,1500.0,31128700.0,915550.0,29114490.0,58320535.0,2014210.0,0.0,0.0,0.0
385,-120.6,34.7,0,0.0,0.0,41905.0,2895.0,7091.0,909.0,0.0,0.0,0.0,0.0,1756.0,16658640.0,489960.0,15580728.0,31210452.0,1077912.0,0.0,0.0,0.0
386,-81.0,28.5,3,132600.0,15300.0,284089.0,21351.0,20800.0,2030.0,0.0,0.0,0.0,0.0,3524.0,158641860.0,6883890.0,120440502.0,195815893.0,8371558.0,0.0,43492800.0,28774200.0
387,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
388,-120.6,34.7,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
390,177.8655,-39.2609,0,0.0,0.0,9250.0,950.0,2100.0,250.0,245.0,40.0,0.0,0.0,44.0,3955040.0,114480.0,3626205.0,7266700.0,253620.0,2450.0,0.0,0.0
391,-81.0,28.5,0,0.0,0.0,414850.0,24700.0,109500.0,4250.0,0.0,0.0,0.0,0.0,1875.0,178279000.0,5243500.0,166743300.0,334010950.0,11535700.0,0.0,0.0,0.0
392,100.3,41.3,0,0.0,0.0,182000.0,9500.0,52700.0,4000.0,0.0,0.0,0.0,0.0,750.0,92002400.0,938800.0,16194300.0,35205000.0,3755200.0,2347000.0,0.0,0.0
393,40.6,62.8,4,156640.0,15136.0,90100.0,6545.0,25400.0,2355.0,5350.0,1000.0,0.0,0.0,1800.0,94624800.0,2742800.0,86909670.0,174155680.0,6072680.0,53500.0,0.0,0.0
394,131.1,31.2,0,0.0,0.0,66300.0,8700.0,15000.0,2000.0,2500.0,800.0,145.0,155.0,1000.0,25364440.0,2095580.0,19032605.0,9407350.0,1343120.0,1450.0,27486400.0,18184600.0
